3083,33.0,USA,f,married,True
3084,25.0,USA,f,single,False
3085,22.0,USA,f,single,False
3086,25,USA,m,single,False
3087,40,USA,m,married,True
3088,34.0,USA,f,married,True
3089,39,USA,f,married,True
3090,55,USA,f,divorced,True
3092,33,USA,f,married,True
3093,65,USA,f,married,True
3094,35,USA,f,married,True
3095,26,AUT,f,married,False
3096,25,IND,m,single,False
3098,33,USA,f,single,True
3099,73,USA,f,married,True
3100,21.0,GBR,m,single,False
3101,34.0,USA,f,married,True
3102,32.0,USA,f,married,False
3103,50,USA,m,divorced,True
3104,64,USA,f,married,True
3105,27.0,USA,f,married,True
3106,54,USA,m,separated,True
3107,28,USA,f,single,False
3108,22,USA,m,single,False
3109,22.0,USA,f,single,False
3111,28,IND,m,single,False
3112,26,USA,f,single,False
3113,29.0,USA,m,married,False
3114,36,USA,f,married,False
3115,25,USA,m,single,False
3116,44,USA,m,married,True
3117,36,USA,o,single,True
3118,26,USA,m,single,False
3119,30.0,USA,f,separated,True
3120,23.0,USA,m,single,False
3121,47,USA,m,married,False
3122,35,USA,f,married,True
3123,28,GBR,m,married,True
3124,34,USA,f,single,False
3125,26,USA,m,single,False
3126,25,USA,f,married,True
3127,47,USA,f,single,False
3128,67,USA,f,married,True
3129,62,USA,f,divorced,True
3130,34,USA,f,married,False
3131,35,USA,m,married,True
3133,32.0,USA,f,single,False
3134,28.0,USA,f,married,True
3135,23.0,IND,m,single,False
3137,68.0,USA,m,married,True
3138,25.0,USA,m,single,False
3139,29,IND,f,married,True
3140,32.0,USA,m,single,False
3141,28.0,USA,m,single,False
3142,29.0,USA,f,married,True
3143,26,USA,m,single,False
3144,20,USA,f,single,False
3145,28,USA,m,single,False
3146,24.0,IND,f,single,False
3147,56,AUS,m,married,True
3148,41,USA,m,married,False
3149,21.0,USA,f,single,False
3150,61.0,USA,m,married,True
3151,28,USA,f,married,True
3152,27,IND,m,married,True
3153,35,USA,f,divorced,True
3154,30.0,USA,m,single,False
3155,41.0,USA,f,single,True
3156,22,USA,f,single,False
3157,23.0,USA,m,single,False
3158,32,USA,m,married,True
3159,23,USA,f,single,False
3160,27,USA,f,married,False
3161,29,USA,f,single,False
3162,62,USA,f,single,False
3163,35,IND,m,married,True
3164,62,USA,f,married,True
3165,58,USA,f,married,True
3167,24,USA,m,single,False
3168,25,USA,m,single,False
3169,36,USA,m,single,False
3170,58.0,USA,m,married,False
3171,31,MKD,m,married,False
3172,23.0,USA,m,single,False
3173,32,USA,f,married,False
3174,26,IND,m,married,False
3175,64,USA,f,married,True
3176,20,USA,m,single,False
3177,26.0,USA,m,married,True
3178,34,USA,f,single,True
3179,31,USA,m,married,False
3180,24,USA,f,single,False
3181,21.0,LKA,m,single,False
3182,30,USA,m,single,False
3183,46,USA,f,single,False
3184,54,USA,f,single,False
3185,22,USA,m,single,False
3186,30.0,USA,f,single,True
3187,44,USA,m,married,True
3188,44,USA,m,single,True
3189,22,USA,m,single,False
3190,21.0,USA,f,single,False
3191,24,IND,m,single,False
3192,51.0,USA,m,widowed,False
3193,26,USA,m,single,False
3194,54.0,USA,f,married,True
3195,23.0,USA,m,single,False
3196,25.0,USA,m,single,False
3197,33,USA,f,married,True
3200,46,USA,m,married,True
3201,49,USA,f,divorced,True
3202,35.0,USA,f,single,True
3203,28,USA,m,single,False
3204,27,USA,f,married,True
3205,30,USA,m,single,False
3206,35,USA,m,married,True
3207,51.0,USA,m,married,True
3208,29,IND,m,separated,False
3209,55,USA,f,married,False
3210,32,USA,m,married,True
3211,28,KNA,m,single,False
3212,34.0,USA,f,married,True
3213,47.0,USA,m,married,True
3214,27,USA,f,single,True
3215,41.0,USA,f,married,True
3216,28.0,USA,f,single,False
3217,55,USA,f,single,False
3218,33,USA,f,married,True
3219,39,USA,f,married,True
3220,37,USA,f,married,True
3221,22,USA,f,married,True
3222,56,USA,f,divorced,False
3223,40,CAN,f,single,False
3224,21.0,USA,m,single,False
3225,44.0,USA,m,married,False
3226,37,USA,f,single,False
3227,23.0,ZAF,f,single,False
3228,27,USA,m,single,False
3229,32,USA,f,single,False
3230,30.0,USA,f,single,True
3231,32,USA,m,married,True
3232,32.0,USA,f,married,False
3233,32,USA,m,single,False
3234,30,USA,f,married,False
3235,26.0,USA,f,married,True
3236,28.0,USA,m,married,True
3237,43.0,USA,m,single,False
3238,27.0,USA,f,single,False
3239,33,USA,f,married,True
3241,34.0,USA,m,married,True
3242,45.0,USA,f,married,True
3243,23,USA,m,single,False
3244,31.0,USA,m,single,False
3245,20,USA,m,single,False
3246,41,USA,f,widowed,True
3247,33,USA,f,married,False
3248,38.0,USA,f,married,True
3249,60,USA,f,married,True
3250,38,USA,f,separated,True
3251,23.0,USA,m,single,False
3252,44,USA,m,separated,False
3253,46,USA,m,divorced,False
3254,56,USA,f,married,False
3255,24,USA,m,single,False
3256,33,USA,m,married,True
3257,44,USA,m,single,False
3258,24.0,USA,m,single,False
3259,28,USA,m,married,False
3260,49.0,USA,f,single,True
3261,31,IND,m,married,True
3262,32,USA,f,married,True
3263,40,USA,f,married,True
3264,34,IND,f,married,True
3265,38,CAN,f,single,False
3266,31.0,USA,m,married,False
3267,23.0,USA,m,married,True
3269,34,USA,f,married,False
3271,32.0,USA,m,single,False
3272,53,USA,f,married,True
3273,20.0,USA,m,single,False
3274,26,IND,m,single,True
3275,52,USA,f,married,True
3276,70.0,USA,f,single,False
3277,27,USA,f,single,True
3278,26.0,USA,f,single,False
3279,21,USA,m,single,False
3280,22.0,USA,m,single,False
3281,19,USA,m,single,False
3282,48.0,USA,f,married,True
3283,23,USA,m,single,False
3284,25,USA,m,single,False
3286,29,IND,f,married,True
3287,35,USA,m,married,False
3288,40,IND,m,married,True
3289,24.0,USA,m,single,False
3290,22,USA,m,single,False
3291,34.0,USA,f,married,True
3292,23,USA,m,married,True
3294,23,IND,f,single,False
3295,43.0,USA,f,married,True
3296,29,USA,f,single,False
3297,33.0,USA,f,married,True
3298,31,USA,f,married,False
3299,22.0,IND,f,single,False
3300,23,USA,m,single,False
3301,27,USA,f,single,True
3302,33.0,USA,m,single,False
3303,59.0,USA,m,married,True
3304,31,USA,m,single,True
3305,30.0,USA,m,single,False
3306,33.0,USA,f,single,False
3307,35,USA,f,single,True
3308,61.0,USA,f,widowed,True
3309,31.0,USA,m,married,True
3310,26,USA,f,single,True
3311,24.0,USA,m,single,False
3312,24.0,USA,m,single,False
3313,27,USA,m,single,False
3314,37.0,USA,f,married,True
3315,20.0,USA,f,single,False
3316,26,USA,m,married,True
3317,40,USA,f,single,False
3318,23.0,USA,m,single,False
3319,29,USA,f,married,False
3320,32.0,USA,f,single,True
3321,33,USA,m,single,False
3322,42.0,USA,m,married,True
3323,39,USA,f,married,True
3324,24,USA,m,single,False
3325,26,USA,m,single,False
3326,21.0,IND,f,single,False
3327,23.0,USA,m,single,False
3328,32,USA,f,divorced,True
3329,24,USA,m,single,False
3330,23,USA,f,single,False
3331,28,USA,f,single,False
3332,27.0,USA,f,single,False
3334,23.0,POL,m,single,False
3335,37,USA,m,married,True
3336,25,USA,f,single,False
3337,42.0,USA,m,married,True
3338,30.0,USA,m,single,False
3341,45,USA,f,divorced,True
3342,30.0,USA,m,single,False
3343,40,USA,f,married,False
3344,26,USA,m,single,False
3345,29,USA,f,married,False
3348,27.0,USA,m,married,False
3349,36,IND,f,married,True
3351,47,USA,m,single,False
3352,40,USA,f,married,True
3353,24,USA,f,married,False
3354,31,USA,m,single,False
3355,31,PRT,m,married,False
3356,31,USA,m,married,True
3357,22.0,USA,m,single,False
3358,43,USA,f,single,False
3359,23,USA,m,single,False
3360,26,USA,m,single,False
3362,30,USA,f,married,True
3363,49,USA,m,married,True
3364,34,USA,f,single,False
3366,32,USA,m,married,True
3367,21,USA,f,single,False
3368,21.0,USA,f,single,False
3369,35.0,USA,m,single,False
3370,31,USA,f,married,True
3371,20,USA,f,single,False
3373,26,COL,m,single,False
3374,44.0,USA,m,married,True
3376,33,USA,f,married,False
3377,34.0,USA,f,married,True
3378,38,USA,f,married,True
3379,45,USA,m,married,True
3380,39,USA,f,divorced,True
3381,23.0,USA,m,single,False
3382,79,USA,f,widowed,True
3383,49,USA,f,married,True
3384,35,USA,f,married,True
3386,32.0,USA,f,married,False
3387,22.0,USA,f,single,False
3388,36.0,USA,m,single,False
3389,24,USA,f,single,False
3390,31,USA,m,single,False
3391,68,USA,o,married,True
3392,55,USA,m,married,True
3393,30,USA,m,married,False
3394,36,USA,f,single,False
3396,42,USA,f,divorced,False
3399,23.0,USA,f,married,True
3400,39,USA,f,married,False
3402,25,USA,f,single,False
3403,48,USA,f,single,False
3404,50,USA,f,single,True
3405,38.0,USA,m,single,False
3406,37,USA,f,single,False
3407,25,USA,m,married,False
3409,27.0,USA,f,married,True
3411,56,USA,f,divorced,True
3412,25,USA,m,single,False
3413,60,USA,f,married,True
3414,37.0,USA,m,single,False
3415,37,USA,m,single,True
3416,28.0,USA,f,single,False
3417,23,USA,f,single,False
3418,53,VEN,m,divorced,True
3419,26.0,USA,m,single,False
3421,33,USA,f,single,False
3422,40,USA,f,single,False
3423,45.0,IND,f,married,True
3424,36.0,USA,m,married,True
3425,34,USA,f,married,True
3426,20.0,IND,m,single,False
3427,50,USA,f,married,True
3430,23,USA,f,single,False
3431,30.0,CAN,m,single,False
3432,30,USA,m,single,False
3433,35,BEL,m,single,False
3434,23,USA,f,married,True
3435,36.0,USA,f,married,False
3436,29.0,VEN,m,married,False
3437,27,USA,m,single,False
3438,21,USA,f,single,False
3439,50,USA,m,separated,True
3440,26.0,USA,f,single,False
3441,43,USA,m,single,False
3442,23,USA,f,married,False
3443,80,USA,f,widowed,True
3444,28.0,USA,m,single,False
3446,26,USA,f,married,True
3447,21,IND,m,single,False
3448,29,USA,m,single,False
3451,27,USA,f,single,False
3452,20,USA,m,single,False
3453,27.0,IND,m,married,False
3455,39,USA,m,married,True
3456,25.0,USA,m,single,False
3457,52.0,USA,,married,True
3458,33,USA,m,married,True
3459,26.0,USA,m,single,False
3461,60,USA,f,married,True
3462,45,USA,f,married,True
3464,23,USA,f,single,False
3465,48,USA,m,widowed,True
3466,30,USA,f,single,False
3468,30.0,USA,m,single,False
3469,29,IND,f,married,False
3471,18,USA,m,single,False
3472,28,USA,f,married,False
3473,33,USA,f,single,True
3474,34.0,USA,f,married,True
3475,44,USA,m,married,True
3477,37,USA,m,single,False
3478,30,USA,m,married,True
3479,40,USA,m,single,False
3480,44,USA,f,married,True
3481,21.0,USA,f,single,False
3482,32,USA,f,married,True
3483,24,USA,m,single,False
3484,49,USA,f,married,True
3485,21.0,USA,m,single,False
3487,74,USA,m,married,True
3488,24,USA,m,single,False
3489,29.0,USA,m,single,False
3490,28,IND,m,married,False
3491,34,USA,f,married,True
3493,31,USA,f,married,True
3494,22.0,USA,m,single,False
3495,25,USA,m,single,False
3496,23,USA,f,single,False
3497,30.0,USA,m,single,False
3499,25.0,USA,m,single,False
3500,30.0,USA,f,married,True
3502,55,USA,f,divorced,True
3503,28,EGY,m,single,False
3505,32.0,USA,m,married,False
3506,29,USA,m,single,False
3507,38.0,USA,m,single,False
3508,30,USA,m,single,False
3510,21,JAM,m,single,False
3511,28.0,IND,m,single,False
3512,26.0,USA,m,single,False
3513,24,IND,m,single,False
3514,26,USA,f,single,False
3515,36,USA,f,married,False
3516,54,USA,o,married,True
3517,44,USA,f,married,True
3518,31,USA,f,married,True
3520,22,USA,f,single,False
3522,30.0,USA,m,single,False
3523,25.0,USA,m,married,False
3524,48.0,USA,f,married,True
3525,42,USA,f,married,True
3526,55.0,USA,m,married,False
3527,31.0,USA,f,single,False
3528,30,USA,m,separated,True
3529,46,IND,f,married,True
3530,23.0,USA,f,single,False
3531,22.0,USA,m,single,False
3532,45,USA,m,divorced,True
3533,39,GBR,m,married,True
3534,24.0,USA,f,single,False
3535,23,USA,f,single,False
3536,31,USA,f,married,True
3537,61,USA,f,divorced,True
3538,36,USA,f,single,False
3540,34,USA,m,married,False
3541,30,FRA,m,married,True
3542,32,USA,m,single,False
3543,19.0,USA,m,single,False
3544,41,USA,m,married,True
3545,32,USA,m,married,True
3546,46.0,USA,f,married,True
3548,46,USA,m,married,True
3549,33.0,USA,f,married,True
3550,27,USA,m,single,False
3551,19.0,USA,m,single,False
3552,25,USA,m,single,False
3554,2.0,ALB,m,single,False
3556,23,USA,m,single,False
3558,30,USA,m,single,False
3559,40.0,USA,m,divorced,True
3561,40,USA,m,divorced,True
3562,30,USA,f,single,False
3563,30,ISL,f,married,True
3564,50,USA,f,single,False
3566,19,IND,m,single,False
3567,30.0,USA,m,married,False
3568,51.0,USA,f,married,True
3569,24,USA,f,single,False
3570,20,USA,f,single,False
3572,32.0,USA,m,single,False
3573,32,USA,m,divorced,True
3574,38.0,USA,m,married,False
3575,38.0,USA,f,single,True
3576,22.0,USA,f,single,False
3577,39,USA,f,married,True
3579,39.0,USA,f,married,True
3580,34,DZA,f,single,False
3581,27.0,IND,f,married,False
3582,24,USA,f,single,True
3583,65,USA,m,married,True
3584,20,USA,m,single,False
3587,45,USA,f,married,True
3588,25.0,USA,f,single,False
3591,37,USA,m,married,True
3592,40.0,USA,f,married,False
3593,65.0,USA,f,single,False
3594,50.0,USA,f,married,True
3595,27,USA,m,married,True
3596,20,USA,f,single,False
3597,29,USA,m,single,False
3598,33,USA,f,single,False
3599,27.0,USA,m,single,False
3600,84,USA,f,single,False
3601,54.0,USA,f,single,False
3602,41,USA,f,single,False
3603,28.0,USA,m,single,False
3604,19.0,USA,m,single,False
3605,32,USA,f,married,True
3606,27.0,USA,f,divorced,True
3607,31,USA,m,married,False
3608,35.0,USA,m,single,False
3609,38.0,USA,f,married,True
3610,24,USA,m,single,False
3611,22,USA,f,married,True
3613,66.0,USA,f,divorced,True
3615,23,USA,m,married,True
3616,32.0,USA,m,married,True
3617,24,USA,m,single,False
3618,20,USA,m,single,False
3619,30.0,CAN,f,separated,True
3620,34,USA,m,divorced,True
3621,44.0,IND,m,married,True
3622,36,USA,f,married,True
3623,30.0,USA,f,divorced,True
3624,28,USA,m,single,False
3625,27,AFG,m,widowed,False
3626,35,USA,m,married,True
3627,37,USA,f,single,False
3629,32,USA,f,single,False
3630,27,USA,f,married,False
3631,28,USA,m,single,False
3632,34.0,USA,f,married,True
3633,35,USA,f,married,True
3634,24,USA,f,single,False
3636,40,USA,f,single,False
3637,55,USA,f,divorced,False
3639,41,USA,m,married,True
3640,42.0,USA,m,single,True
3642,22,USA,f,single,False
3643,28.0,USA,m,single,False
3644,55,USA,m,married,True
3646,31,USA,f,single,False
3647,35,USA,f,married,True
3648,21,IND,m,single,False
3649,32,USA,m,married,False
3650,39.0,USA,f,married,True
3653,25,USA,m,single,False
3655,,USA,m,single,False
3656,32,GMB,m,married,True
3657,43.0,USA,f,married,True
3659,63,USA,m,married,True
3660,22.0,USA,m,single,False
3661,47,USA,f,divorced,True
3662,22,USA,f,single,False
3663,34.0,USA,f,married,True
3664,30,USA,f,single,True
3665,19,USA,f,single,False
3666,35,USA,f,single,False
3667,25.0,USA,f,single,False
3669,32,USA,m,married,False
3670,32,USA,f,single,False
3671,31,USA,m,single,False
3672,25.0,IND,m,single,False
3673,23,USA,f,single,False
3675,40.0,USA,f,single,True
3676,25,USA,f,married,False
3678,25,USA,f,married,False
3679,28.0,USA,f,single,True
3680,30,USA,m,married,True
3681,40,IND,f,married,False
3682,21,USA,m,single,False
3683,31,USA,f,single,False
3684,49.0,USA,f,married,True
3685,22.0,USA,f,single,False
3687,22,IND,m,single,False
3688,36.0,GBR,m,single,False
3690,23.0,IND,f,married,False
3691,69.0,IND,m,married,True
3692,57.0,USA,f,married,True
3693,27,USA,m,single,False
3695,25,JAM,f,single,True
3696,29.0,USA,f,single,False
3697,25.0,USA,f,single,False
3699,19,USA,m,single,False
3700,47,USA,m,single,False
3701,21.0,USA,m,single,False
3702,31,USA,f,single,False
3704,22,VEN,f,single,False
3705,40,USA,f,single,False
3708,42,USA,f,married,False
3709,58,USA,f,divorced,True
3710,59,USA,f,married,True
3711,27.0,USA,m,married,True
3712,32.0,USA,f,single,True
3713,25,CAN,f,single,False
3714,27,USA,f,single,False
3715,23,,f,single,False
3716,21.0,USA,m,single,False
3717,28,USA,m,married,False
3718,31,USA,f,single,False
3719,32,IND,m,single,False
3720,23,USA,f,single,False
3721,21,USA,m,single,False
3723,51,USA,f,married,True
3724,30,USA,f,married,True
3725,48,USA,m,single,True
3727,28,USA,m,married,False
3728,31.0,USA,m,single,False
3729,41,USA,f,divorced,True
3730,26,IND,m,single,False
3731,44,USA,f,single,True
3732,38,USA,m,married,True
3733,25.0,ASM,f,married,True
3734,24.0,USA,f,single,False
3735,34.0,USA,m,single,False
3736,30.0,USA,m,married,False
3739,36.0,USA,m,single,False
3740,23.0,USA,m,married,True
3741,61.0,USA,f,single,False
3742,25,VEN,m,married,True
3743,19.0,USA,m,single,False
3744,21,USA,m,single,False
3746,49,USA,f,married,True
3747,24.0,USA,m,single,False
3748,26.0,IND,f,single,False
3751,42.0,USA,m,married,True
3752,35,IND,f,married,True
3753,38,USA,f,married,False
3754,30,USA,f,married,True
3755,24,USA,m,single,False
3756,54,CAN,f,divorced,True
3757,27.0,USA,m,single,False
3758,25,USA,f,married,False
3760,27.0,USA,m,married,True
3763,24,USA,f,single,False
3764,27.0,USA,f,married,True
3765,56.0,USA,f,single,False
3766,31.0,IND,m,married,True
3767,19,USA,m,single,False
3768,30,USA,f,single,False
3769,41,USA,m,married,True
3770,35,USA,f,single,False
3771,68.0,USA,f,married,True
3772,21,USA,m,single,False
3773,50,USA,f,divorced,True
3774,21.0,USA,m,single,False
3775,58.0,USA,f,married,True
3776,37.0,USA,f,,False
3777,22,GBR,m,single,False
3778,30.0,USA,f,married,True
3779,54.0,USA,f,separated,True
3780,27,USA,f,single,False
3782,28,USA,m,married,True
3783,23.0,USA,m,single,False
3784,66,USA,f,married,True
3786,38,USA,m,married,True
3787,66,USA,m,widowed,True
3788,23,USA,f,single,True
3789,57.0,USA,f,widowed,True
3791,21,USA,m,single,False
3792,33.0,USA,f,single,False
3793,28,USA,m,married,True
3794,32,USA,m,single,False
3795,32,USA,m,married,True
3796,24.0,USA,m,married,False
3797,56,USA,m,divorced,True
3798,21,USA,f,single,False
3800,27.0,GBR,m,single,False
3801,62,USA,f,married,False
3802,42,USA,f,married,True
3803,23.0,USA,f,single,False
3804,52,USA,f,married,True
3805,23.0,USA,m,single,False
3806,24.0,USA,m,married,True
3807,52,USA,m,married,True
3808,27.0,USA,m,single,False
3810,27,IND,f,married,True
3811,21,USA,f,married,False
3812,28,USA,m,single,False
3813,29.0,USA,f,single,False
3816,44,USA,m,single,False
3817,25.0,USA,m,single,False
3818,29.0,USA,m,single,False
3819,26,USA,f,married,True
3820,31,USA,f,single,False
3822,32.0,USA,m,married,True
3823,43.0,USA,m,married,True
3824,33,USA,f,married,False
3825,21,USA,m,single,False
3826,25.0,USA,m,single,False
3827,52.0,USA,m,married,True
3828,38.0,USA,f,married,True
3829,40.0,USA,f,married,True
3830,35,USA,f,single,False
3831,23.0,USA,f,married,True
3833,22,USA,m,single,False
3834,64,USA,f,divorced,True
3835,54,USA,f,single,True
3836,36,USA,f,married,False
3837,19,USA,m,single,False
3838,38,USA,f,married,True
3839,27,USA,m,single,False
3840,88.0,USA,f,married,True
3841,33,IND,m,married,True
3842,27.0,USA,f,single,False
3843,32.0,USA,f,married,False
3844,33.0,USA,m,married,True
3845,45.0,USA,m,married,False
3846,40,MYS,m,married,True
3847,20,USA,f,married,False
3848,19.0,GBR,f,single,False
3849,31.0,USA,f,single,False
3850,30.0,IND,m,single,False
3851,25.0,IND,m,married,True
3852,29,USA,f,separated,True
3853,24,USA,f,single,False
3854,54.0,USA,f,married,True
3855,34,USA,f,married,True
3856,47,USA,f,single,False
3858,42.0,USA,m,married,True
3859,25,USA,f,married,True
3860,27.0,USA,m,single,False
3861,19,USA,m,single,False
3862,21.0,USA,m,single,False
3866,31,USA,f,single,False
3868,27.0,USA,f,single,False
3869,28,USA,m,single,True
3870,29,USA,m,single,True
3871,71,USA,f,married,True
3872,35,USA,m,single,False
3873,28,USA,m,married,True
3875,22,USA,f,single,False
3876,48,USA,f,married,True
3877,42.0,IND,m,married,True
3878,37,USA,f,married,False
3879,41,USA,f,married,True
3882,26,USA,m,single,False
3885,26,PHL,f,single,False
3886,32,USA,f,married,True
3887,43,VEN,m,married,False
3888,40.0,USA,f,single,True
3890,27.0,USA,m,single,False
3891,33,USA,m,divorced,False
3892,25,USA,m,single,False
3893,38,IND,m,married,True
3894,29.0,USA,m,married,False
3895,46,USA,f,married,True
3896,53.0,USA,m,married,True
3897,,USA,f,,
3898,23.0,USA,f,single,False
3899,25.0,USA,m,single,False
3900,22,USA,m,single,False
3901,31,USA,f,married,True
3902,50,JAM,m,married,False
3903,31.0,USA,m,married,False
3904,26,USA,m,single,False
3905,37.0,USA,m,single,False
3908,24.0,USA,m,single,False
3909,19,USA,m,single,False
3910,55.0,USA,f,married,True
3911,22.0,USA,f,single,True
3912,29.0,USA,m,married,True
3913,26.0,USA,m,single,False
3915,18,USA,f,single,False
3916,26.0,USA,m,single,False
3919,47.0,USA,m,single,False
3920,24,USA,f,single,False
3921,23,IND,f,single,False
3922,40,USA,m,single,False
3923,20,LTU,f,single,False
3924,25,USA,f,single,False
3926,24.0,USA,m,married,False
3927,34,USA,m,married,True
3928,35,USA,f,single,False
3929,29,USA,f,single,False
3930,41,USA,m,single,False
3931,33,USA,f,divorced,False
3933,34.0,USA,m,single,False
3934,23.0,USA,m,single,False
3935,43,USA,f,married,True
3936,23,USA,m,single,False
3937,25.0,IND,f,married,False
3938,21.0,USA,m,single,False
3940,24,USA,m,single,False
3942,29.0,USA,f,single,False
3944,28,USA,m,married,False
3946,33.0,USA,f,married,True
3947,27,USA,f,single,True
3948,32.0,USA,f,married,True
3949,33,USA,f,married,False
3950,23,USA,f,single,True
3951,27,USA,f,married,False
3952,31.0,USA,f,single,False
3953,32.0,USA,f,married,True
3954,24,USA,m,single,False
3955,25,USA,f,single,False
3958,52,USA,f,married,True
3959,23,CZE,f,single,False
3961,23,IND,f,single,False
3962,37,USA,f,married,True
3963,27.0,USA,f,single,False
3964,28.0,USA,m,single,False
3965,46,USA,m,divorced,True
3967,26,USA,f,single,False
3968,29,USA,m,single,False
3969,36,USA,m,single,False
3970,53,USA,m,single,False
3971,31.0,USA,m,single,False
3972,28,USA,m,single,False
3973,31,USA,f,single,False
3974,33,USA,f,married,True
3975,25,USA,m,single,False
3976,35,USA,f,married,False
3977,32.0,USA,f,married,True
3978,21,USA,f,single,False
3979,25,USA,f,single,False
3980,30.0,USA,f,single,False
3981,22.0,FalseZL,m,single,False
3982,33.0,USA,m,married,False
3983,31.0,FalseZL,f,single,False
3984,23.0,USA,f,single,True
3985,36,USA,f,married,True
3988,34.0,USA,m,married,True
3989,31.0,USA,f,single,False
3991,34.0,USA,f,married,True
3992,27,USA,m,single,False
3993,18.0,USA,m,single,False
3995,23.0,USA,m,single,False
3996,42,IND,m,married,True
3997,34,USA,m,married,True
3998,32.0,USA,o,single,False
3999,64,USA,m,married,True
4000,57,USA,f,married,True
4001,51,USA,f,separated,True
4002,37,IND,m,married,True
4003,28,USA,f,married,True
4004,25,USA,f,single,False
4005,38,USA,f,single,False
4006,32,USA,f,single,True
4007,55,USA,f,married,False
4008,24.0,USA,m,single,False
4009,44.0,USA,f,single,False
4012,41,USA,f,married,True
4013,34,USA,m,single,False
4014,54,USA,f,married,True
4015,22,USA,m,single,False
4017,36.0,USA,m,married,True
4018,33,USA,f,single,False
4019,19.0,USA,m,single,False
4020,51,USA,f,divorced,True
4022,27.0,USA,f,married,True
4023,51,USA,f,divorced,True
4024,34,USA,f,married,False
4025,26,USA,m,single,False
4026,28,USA,m,single,False
4027,23.0,USA,m,single,False
4028,54,USA,m,married,True
4029,20.0,USA,m,single,False
4033,26,USA,m,single,False
4034,27.0,USA,m,single,False
4035,26,USA,m,married,False
4037,27,IND,m,married,False
4038,27,USA,m,single,False
4040,22.0,USA,m,single,False
4041,30,USA,f,married,True
4043,28,USA,m,single,False
4044,22.0,USA,m,married,False
4045,35,USA,m,married,True
4046,31,USA,m,single,False
4047,29.0,IND,m,married,True
4049,38.0,USA,m,single,False
4050,46,USA,f,married,False
4051,19.0,USA,m,single,False
4052,41,USA,m,single,False
4053,46,USA,f,divorced,True
4054,59,USA,f,married,False
4055,22,USA,f,single,False
4056,47,USA,f,divorced,False
4057,24,USA,m,single,False
4058,46,USA,f,single,True
4059,24.0,IND,m,single,False
4061,28.0,USA,m,single,False
4062,36.0,USA,f,divorced,True
4063,23,USA,m,single,False
4064,27,USA,f,single,False
4065,28,USA,f,single,False
4066,23,USA,m,single,False
4067,36.0,USA,f,married,True
4068,19.0,USA,f,single,False
4069,29,USA,f,married,True
4070,29,USA,f,single,False
4071,22,USA,f,single,False
4072,18,USA,m,single,False
4073,31.0,USA,m,single,False
4074,22,USA,m,single,False
4075,31,USA,m,single,False
4076,36,USA,f,married,False
4078,58.0,USA,m,,True
4079,27,USA,f,single,True
4080,32,USA,f,married,True
4081,27.0,USA,m,single,False
4082,62,USA,f,widowed,True
4084,25,USA,f,single,True
4085,37,USA,f,married,False
4086,24.0,FalseGA,m,single,False
4087,30,USA,m,single,False
4088,56,USA,m,married,True
4089,41,USA,f,married,True
4090,23,USA,f,married,True
4091,33.0,USA,f,married,True
4092,33.0,IND,f,married,True
4093,50,USA,f,single,False
4094,24.0,IND,f,single,False
4095,63,USA,f,widowed,True
4096,20.0,USA,f,single,False
4097,21,USA,f,married,False
4098,19,USA,f,single,False
4099,27,USA,f,single,True
4100,36.0,USA,m,married,True
4101,23.0,USA,m,single,False
4103,52.0,USA,m,single,False
4104,29,USA,f,married,True
4106,35,USA,f,single,True
4107,69,USA,f,married,False
4108,32,USA,f,married,True
4109,40,USA,m,married,True
4110,38.0,USA,f,married,True
4111,33,USA,f,married,False
4112,21,USA,f,married,True
4113,34.0,USA,f,married,True
4114,20,USA,m,single,False
4115,35.0,USA,f,married,True
4116,35,USA,m,married,True
4117,25,USA,f,married,False
4118,42,USA,f,married,True
4119,64,USA,m,married,False
4120,49,USA,f,married,True
4121,30,USA,f,single,False
4122,30,IND,f,married,True
4123,24.0,USA,f,married,True
4124,24,USA,m,single,False
4125,27.0,USA,m,single,False
4126,39,USA,m,single,False
4127,54.0,USA,f,married,True
4129,26,USA,m,single,True
4130,36,USA,f,married,True
4132,24,USA,m,single,False
4133,38,USA,m,married,True
4135,31,USA,m,single,True
4138,42.0,USA,f,single,False
4139,31.0,USA,m,single,False
4141,30,USA,m,single,False
4144,22.0,USA,m,single,False
4145,56,USA,f,married,True
4146,30.0,USA,f,married,False
4147,19,USA,m,single,False
4148,22,AUS,m,single,False
4149,45.0,USA,f,married,True
4151,40,IND,f,married,True
4152,23.0,USA,m,single,False
4153,26,USA,f,single,False
4155,33.0,USA,m,single,False
4156,27.0,USA,m,single,False
4157,36,USA,f,married,True
4158,25,IND,m,single,False
4160,26.0,USA,m,single,False
4161,21,USA,m,single,False
4162,38,USA,f,married,True
4163,34,USA,m,married,True
4164,27,USA,m,married,True
4165,34,USA,f,single,False
4167,26,FRA,m,married,True
4169,31,USA,m,married,False
4170,23.0,IND,f,single,False
4171,27.0,USA,f,single,False
4172,44.0,USA,m,divorced,True
4173,20,USA,m,married,True
4174,27,USA,f,divorced,True
4175,45.0,USA,f,married,True
4176,38,USA,f,married,True
4177,30.0,USA,f,single,False
4178,24,IND,m,single,False
4179,29.0,USA,m,married,True
4180,28,USA,f,married,False
4181,42.0,IND,m,married,True
4183,36,USA,m,married,False
4184,36.0,USA,m,married,True
